split,halvdel,side,blok,taerskel_atr,metrik,vaerdi
aar,aar-1,long,fuld,3.0,lift,5.350261389096341
aar,aar-1,long,fuld,3.0,lift_lo,3.438574933375037
aar,aar-1,long,fuld,3.0,lift_hi,8.324755890533625
aar,aar-1,long,fuld,4.0,E_T,689.0
aar,aar-1,long,fuld,4.0,K_T,56.0
aar,aar-1,long,fuld,4.0,kontrol_hits,26.0
aar,aar-1,long,fuld,4.0,praecision,0.17850049334307205
aar,aar-1,long,fuld,4.0,basisrate,0.028693986340163253
aar,aar-1,long,fuld,4.0,lift,6.220832868147817
aar,aar-1,long,fuld,4.0,lift_lo,3.9389474040549945
aar,aar-1,long,fuld,4.0,lift_hi,9.824645420141765
aar,aar-1,long,fuld,6.0,E_T,317.0
aar,aar-1,long,fuld,6.0,K_T,34.0
aar,aar-1,long,fuld,6.0,kontrol_hits,26.0
aar,aar-1,long,fuld,6.0,praecision,0.10837529952972232
aar,aar-1,long,fuld,6.0,basisrate,0.013201732467099783
aar,aar-1,long,fuld,6.0,lift,8.209172530939092
aar,aar-1,long,fuld,6.0,lift_lo,4.995708505763657
aar,aar-1,long,fuld,6.0,lift_hi,13.489680906116734
aar,aar-1,long,fuld,8.0,E_T,160.0
aar,aar-1,long,fuld,8.0,K_T,14.0
aar,aar-1,long,fuld,8.0,kontrol_hits,26.0
aar,aar-1,long,fuld,8.0,praecision,0.04462512333576801
aar,aar-1,long,fuld,8.0,basisrate,0.006663334999167083
aar,aar-1,long,fuld,8.0,lift,6.697115384615384
aar,aar-1,long,fuld,8.0,lift_lo,3.5688150318808467
aar,aar-1,long,fuld,8.0,lift_hi,12.567576092957212
aar,aar-1,long,hale,1.5,E_T,1806.0
aar,aar-1,long,hale,1.5,K_T,35.0
aar,aar-1,long,hale,1.5,kontrol_hits,7.0
aar,aar-1,long,hale,1.5,praecision,0.41437614526070293
aar,aar-1,long,hale,1.5,basisrate,0.07521239380309845
aar,aar-1,long,hale,1.5,lift,5.509413067552602
aar,aar-1,long,hale,1.5,lift_lo,2.4533629589142816
aar,aar-1,long,hale,1.5,lift_hi,12.372255087095695
aar,aar-1,long,hale,3.0,E_T,1030.0
aar,aar-1,long,hale,3.0,K_T,26.0
aar,aar-1,long,hale,3.0,kontrol_hits,7.0
aar,aar-1,long,hale,3.0,praecision,0.3078222793365222
aar,aar-1,long,hale,3.0,basisrate,0.0428952190571381
aar,aar-1,long,hale,3.0,lift,7.176144244105409
aar,aar-1,long,hale,3.0,lift_lo,3.1254470999301485
aar,aar-1,long,hale,3.0,lift_hi,16.476697434219286
aar,aar-1,long,hale,4.0,E_T,689.0
aar,aar-1,long,hale,4.0,K_T,22.0
aar,aar-1,long,hale,4.0,kontrol_hits,7.0
aar,aar-1,long,hale,4.0,praecision,0.26046500559244185
aar,aar-1,long,hale,4.0,basisrate,0.028693986340163253
aar,aar-1,long,hale,4.0,lift,9.077337756583038
aar,aar-1,long,hale,4.0,lift_lo,3.894949032952631
aar,aar-1,long,hale,4.0,lift_hi,21.15510627994657
aar,aar-1,long,hale,6.0,E_T,317.0
aar,aar-1,long,hale,6.0,K_T,17.0
aar,aar-1,long,hale,6.0,kontrol_hits,7.0
aar,aar-1,long,hale,6.0,praecision,0.20126841341234142
aar,aar-1,long,hale,6.0,basisrate,0.013201732467099783
aar,aar-1,long,hale,6.0,lift,15.245606128886886
aar,aar-1,long,hale,6.0,lift_lo,6.373255928089004
aar,aar-1,long,hale,6.0,lift_hi,36.46935080902143
aar,aar-1,long,hale,8.0,E_T,160.0
aar,aar-1,long,hale,8.0,K_T,8.0
aar,aar-1,long,hale,8.0,kontrol_hits,7.0
aar,aar-1,long,hale,8.0,praecision,0.09471454748816067
aar,aar-1,long,hale,8.0,basisrate,0.006663334999167083
aar,aar-1,long,hale,8.0,lift,14.214285714285715
aar,aar-1,long,hale,8.0,lift_lo,5.221252339911402
aar,aar-1,long,hale,8.0,lift_hi,38.69683080109004
aar,aar-1,short,hoved,,hverdage,261.0
aar,aar-1,short,hoved,,B,24012.0
aar,aar-1,short,hoved,,E,1743.0
aar,aar-1,short,hoved,,K,77.0
aar,aar-1,short,hoved,,Nb,1990.0
aar,aar-1,short,hoved,,nb,26.0
aar,aar-1,short,hoved,,n_signaler,77.0
aar,aar-1,short,hoved,,retning_hit,1.0
aar,aar-1,short,hoved,,retning_lo,0.9524815740035489
aar,aar-1,short,hoved,,retning_hi,1.0
aar,aar-1,short,hoved,,event_rate,0.04417670682730924
aar,aar-1,short,hoved,,kontrol_rate,0.01306532663316583
aar,aar-1,short,hoved,,enrichment,3.3812171763978993
aar,aar-1,short,hoved,,enr_lo,2.177866644654294
aar,aar-1,short,hoved,,enr_hi,5.249462643651881
aar,aar-1,short,hoved,,praecision,0.24543817834672405
aar,aar-1,short,hoved,,praec_lav,0.19635054267737923
aar,aar-1,short,hoved,,praec_hoej,0.32725090446229876
aar,aar-1,short,hoved,,basisrate,0.07258870564717641
aar,aar-1,short,hoved,,median_size_atr,3.2233558757481506
aar,aar-1,short,hoved,,median_size_pt,21.0
aar,aar-1,short,hoved,,median_varighed_min,90.0
aar,aar-1,short,hoved,,median_z_start,2.6319826073571235
aar,aar-1,short,hoved,,median_z_end,0.5971824711670396
aar,aar-1,short,hoved,,andel_overshoot,0.1038961038961039
aar,aar-1,short,hoved,,andel_swing,0.6753246753246753
aar,aar-1,short,fuld,1.5,E_T,1743.0
aar,aar-1,short,fuld,1.5,K_T,77.0
aar,aar-1,short,fuld,1.5,kontrol_hits,26.0
aar,aar-1,short,fuld,1.5,praecision,0.24543817834672405
aar,aar-1,short,fuld,1.5,basisrate,0.07258870564717641
aar,aar-1,short,fuld,1.5,lift,3.3812171763978993
aar,aar-1,short,fuld,1.5,lift_lo,2.177866644654294
aar,aar-1,short,fuld,1.5,lift_hi,5.249462643651881
aar,aar-1,short,fuld,3.0,E_T,1017.0
aar,aar-1,short,fuld,3.0,K_T,42.0
aar,aar-1,short,fuld,3.0,kontrol_hits,26.0
aar,aar-1,short,fuld,3.0,praecision,0.13387537000730404
aar,aar-1,short,fuld,3.0,basisrate,0.04235382308845577
aar,aar-1,short,fuld,3.0,lift,3.1608804175175855
aar,aar-1,short,fuld,3.0,lift_lo,1.9496073324712884
aar,aar-1,short,fuld,3.0,lift_hi,5.124706317749388
aar,aar-1,short,fuld,4.0,E_T,694.0
aar,aar-1,short,fuld,4.0,K_T,30.0
aar,aar-1,short,fuld,4.0,kontrol_hits,26.0
aar,aar-1,short,fuld,4.0,praecision,0.09562526429093145
aar,aar-1,short,fuld,4.0,basisrate,0.028902215558887223
aar,aar-1,short,fuld,4.0,lift,3.3085790290401245
aar,aar-1,short,fuld,4.0,lift_lo,1.9709420682034131
aar,aar-1,short,fuld,4.0,lift_hi,5.554042083734309
aar,aar-1,short,fuld,6.0,E_T,378.0
aar,aar-1,short,fuld,6.0,K_T,17.0
aar,aar-1,short,fuld,6.0,kontrol_hits,26.0
aar,aar-1,short,fuld,6.0,praecision,0.05418764976486116
aar,aar-1,short,fuld,6.0,basisrate,0.015742128935532233
aar,aar-1,short,fuld,6.0,lift,3.442205942205942
aar,aar-1,short,fuld,6.0,lift_lo,1.8865712650871689
aar,aar-1,short,fuld,6.0,lift_hi,6.280590597254977
aar,aar-1,short,fuld,8.0,E_T,214.0
aar,aar-1,short,fuld,8.0,K_T,6.0
aar,aar-1,short,fuld,8.0,kontrol_hits,26.0
aar,aar-1,short,fuld,8.0,praecision,0.01912505285818629
aar,aar-1,short,fuld,8.0,basisrate,0.008912210561385974
aar,aar-1,short,fuld,8.0,lift,2.145938173975557
aar,aar-1,short,fuld,8.0,lift_lo,0.893291549957635
aar,aar-1,short,fuld,8.0,lift_hi,5.155148558993921
aar,aar-1,short,hale,1.5,E_T,1743.0
aar,aar-1,short,hale,1.5,K_T,24.0
aar,aar-1,short,hale,1.5,kontrol_hits,5.0
aar,aar-1,short,hale,1.5,praecision,0.39780109945027486
aar,aar-1,short,hale,1.5,basisrate,0.07258870564717641
aar,aar-1,short,hale,1.5,lift,5.480206540447504
aar,aar-1,short,hale,1.5,lift_lo,2.0954746421458665
aar,aar-1,short,hale,1.5,lift_hi,14.33215326109063
aar,aar-1,short,hale,3.0,E_T,1017.0
aar,aar-1,short,hale,3.0,K_T,17.0
aar,aar-1,short,hale,3.0,kontrol_hits,5.0
aar,aar-1,short,hale,3.0,praecision,0.281775778777278
aar,aar-1,short,hale,3.0,basisrate,0.04235382308845577
aar,aar-1,short,hale,3.0,lift,6.652900688298918
aar,aar-1,short,hale,3.0,lift_lo,2.4615550135241646
aar,aar-1,short,hale,3.0,lift_hi,17.980945916378456
aar,aar-1,short,hale,4.0,E_T,694.0
aar,aar-1,short,hale,4.0,K_T,13.0
aar,aar-1,short,hale,4.0,kontrol_hits,5.0
aar,aar-1,short,hale,4.0,praecision,0.21547559553556556
aar,aar-1,short,hale,4.0,basisrate,0.028902215558887223
aar,aar-1,short,hale,4.0,lift,7.455331412103746
aar,aar-1,short,hale,4.0,lift_lo,2.667531876400843
aar,aar-1,short,hale,4.0,lift_hi,20.836476953105645
aar,aar-1,short,hale,6.0,E_T,378.0
aar,aar-1,short,hale,6.0,K_T,7.0
aar,aar-1,short,hale,6.0,kontrol_hits,5.0
aar,aar-1,short,hale,6.0,praecision,0.11602532067299683
aar,aar-1,short,hale,6.0,basisrate,0.015742128935532233
aar,aar-1,short,hale,6.0,lift,7.37037037037037
aar,aar-1,short,hale,6.0,lift_lo,2.3516361960102565
aar,aar-1,short,hale,6.0,lift_hi,23.09981428615353
aar,aar-1,short,hale,8.0,E_T,214.0
aar,aar-1,short,hale,8.0,K_T,2.0
aar,aar-1,short,hale,8.0,kontrol_hits,5.0
aar,aar-1,short,hale,8.0,praecision,0.03315009162085624
aar,aar-1,short,hale,8.0,basisrate,0.008912210561385974
aar,aar-1,short,hale,8.0,lift,3.719626168224299
aar,aar-1,short,hale,8.0,lift_lo,0.7260567170182586
aar,aar-1,short,hale,8.0,lift_hi,19.055837522113364
aar,aar-2,long,hoved,,hverdage,262.0
aar,aar-2,long,hoved,,B,24104.0
aar,aar-2,long,hoved,,E,1905.0
aar,aar-2,long,hoved,,K,111.0
aar,aar-2,long,hoved,,Nb,1942.0
aar,aar-2,long,hoved,,nb,29.0
aar,aar-2,long,hoved,,n_signaler,112.0
aar,aar-2,long,hoved,,retning_hit,0.9910714285714286
aar,aar-2,long,hoved,,retning_lo,0.9511515311769158
aar,aar-2,long,hoved,,retning_hi,0.9984221453141423
aar,aar-2,long,hoved,,event_rate,0.05826771653543307
aar,aar-2,long,hoved,,kontrol_rate,0.014933058702368692
aar,aar-2,long,hoved,,enrichment,3.901927776269346
aar,aar-2,long,hoved,,enr_lo,2.605546691115042
aar,aar-2,long,hoved,,enr_hi,5.8433189561100125
aar,aar-2,long,hoved,,praecision,0.3083792073428935
aar,aar-2,long,hoved,,praec_lav,0.24670336587431477
aar,aar-2,long,hoved,,praec_hoej,0.4111722764571913
aar,aar-2,long,hoved,,basisrate,0.07903252572187189
aar,aar-2,long,hoved,,median_size_atr,3.3310647278152
aar,aar-2,long,hoved,,median_size_pt,23.75
aar,aar-2,long,hoved,,median_varighed_min,90.0
aar,aar-2,long,hoved,,median_z_start,-2.6970475612875364
aar,aar-2,long,hoved,,median_z_end,-0.2718100773188158
aar,aar-2,long,hoved,,andel_overshoot,0.05405405405405406
aar,aar-2,long,hoved,,andel_swing,0.5495495495495496
aar,aar-2,long,fuld,1.5,E_T,1905.0
aar,aar-2,long,fuld,1.5,K_T,111.0
aar,aar-2,long,fuld,1.5,kontrol_hits,29.0
aar,aar-2,long,fuld,1.5,praecision,0.3083792073428935
aar,aar-2,long,fuld,1.5,basisrate,0.07903252572187189
aar,aar-2,long,fuld,1.5,lift,3.901927776269346
aar,aar-2,long,fuld,1.5,lift_lo,2.605546691115042
aar,aar-2,long,fuld,1.5,lift_hi,5.8433189561100125
aar,aar-2,long,fuld,3.0,E_T,1055.0
aar,aar-2,long,fuld,3.0,K_T,66.0
aar,aar-2,long,fuld,3.0,kontrol_hits,29.0
aar,aar-2,long,fuld,3.0,praecision,0.18336060977145016
aar,aar-2,long,fuld,3.0,basisrate,0.04376866910056422
aar,aar-2,long,fuld,3.0,lift,4.189311979081549
aar,aar-2,long,fuld,3.0,lift_lo,2.7247143659854327
aar,aar-2,long,fuld,3.0,lift_hi,6.441165017944491
aar,aar-2,long,fuld,4.0,E_T,654.0
aar,aar-2,long,fuld,4.0,K_T,32.0
aar,aar-2,long,fuld,4.0,kontrol_hits,29.0
aar,aar-2,long,fuld,4.0,praecision,0.0889021138285819
aar,aar-2,long,fuld,4.0,basisrate,0.027132426153335547
aar,aar-2,long,fuld,4.0,lift,3.276600231994095
aar,aar-2,long,fuld,4.0,lift_lo,1.9980614058785822
aar,aar-2,long,fuld,4.0,lift_hi,5.373262828017492
aar,aar-2,long,fuld,6.0,E_T,304.0
aar,aar-2,long,fuld,6.0,K_T,14.0
aar,aar-2,long,fuld,6.0,kontrol_hits,29.0
aar,aar-2,long,fuld,6.0,praecision,0.03889467480000458
aar,aar-2,long,fuld,6.0,basisrate,0.01261201460338533
aar,aar-2,long,fuld,6.0,lift,3.0839382940108893
aar,aar-2,long,fuld,6.0,lift_lo,1.6485846651022387
aar,aar-2,long,fuld,6.0,lift_hi,5.768994218247795
aar,aar-2,long,fuld,8.0,E_T,158.0
aar,aar-2,long,fuld,8.0,K_T,8.0
aar,aar-2,long,fuld,8.0,kontrol_hits,29.0
aar,aar-2,long,fuld,8.0,praecision,0.022225528457145476
aar,aar-2,long,fuld,8.0,basisrate,0.006554928642548955
aar,aar-2,long,fuld,8.0,lift,3.3906591008293323
aar,aar-2,long,fuld,8.0,lift_lo,1.5766240804989233
aar,aar-2,long,fuld,8.0,lift_hi,7.291889855188993
aar,aar-2,long,hale,1.5,E_T,1905.0
aar,aar-2,long,hale,1.5,K_T,34.0
aar,aar-2,long,hale,1.5,kontrol_hits,6.0
aar,aar-2,long,hale,1.5,praecision,0.4565493970571966
aar,aar-2,long,hale,1.5,basisrate,0.07903252572187189
aar,aar-2,long,hale,1.5,lift,5.776727909011374
aar,aar-2,long,hale,1.5,lift_lo,2.430884471689432
aar,aar-2,long,hale,1.5,lift_hi,13.727754536832764
aar,aar-2,long,hale,3.0,E_T,1055.0
aar,aar-2,long,hale,3.0,K_T,25.0
aar,aar-2,long,hale,3.0,kontrol_hits,6.0
aar,aar-2,long,hale,3.0,praecision,0.3356980860714681
aar,aar-2,long,hale,3.0,basisrate,0.04376866910056422
aar,aar-2,long,hale,3.0,lift,7.6698262243285935
aar,aar-2,long,hale,3.0,lift_lo,3.1564291487920744
aar,aar-2,long,hale,3.0,lift_hi,18.636956997406596
aar,aar-2,long,hale,4.0,E_T,654.0
aar,aar-2,long,hale,4.0,K_T,14.0
aar,aar-2,long,hale,4.0,kontrol_hits,6.0
aar,aar-2,long,hale,4.0,praecision,0.18799092820002214
aar,aar-2,long,hale,4.0,basisrate,0.027132426153335547
aar,aar-2,long,hale,4.0,lift,6.928644240570846
aar,aar-2,long,hale,4.0,lift_lo,2.6735670904854527
aar,aar-2,long,hale,4.0,lift_hi,17.955828070758777
aar,aar-2,long,hale,6.0,E_T,304.0
aar,aar-2,long,hale,6.0,K_T,7.0
aar,aar-2,long,hale,6.0,kontrol_hits,6.0
aar,aar-2,long,hale,6.0,praecision,0.09399546410001107
aar,aar-2,long,hale,6.0,basisrate,0.01261201460338533
aar,aar-2,long,hale,6.0,lift,7.452850877192982
aar,aar-2,long,hale,6.0,lift_lo,2.521604294762431
aar,aar-2,long,hale,6.0,lift_hi,22.02763784668652
aar,aar-2,long,hale,8.0,E_T,158.0
aar,aar-2,long,hale,8.0,K_T,5.0
aar,aar-2,long,hale,8.0,kontrol_hits,6.0
aar,aar-2,long,hale,8.0,praecision,0.06713961721429362
aar,aar-2,long,hale,8.0,basisrate,0.006554928642548955
aar,aar-2,long,hale,8.0,lift,10.242616033755276
aar,aar-2,long,hale,8.0,lift_lo,3.1609367090515783
aar,aar-2,long,hale,8.0,lift_hi,33.18990314311565
aar,aar-2,short,hoved,,hverdage,262.0
aar,aar-2,short,hoved,,B,24104.0
aar,aar-2,short,hoved,,E,1753.0
aar,aar-2,short,hoved,,K,78.0
aar,aar-2,short,hoved,,Nb,1942.0
aar,aar-2,short,hoved,,nb,16.0
aar,aar-2,short,hoved,,n_signaler,79.0
aar,aar-2,short,hoved,,retning_hit,0.9873417721518988
aar,aar-2,short,hoved,,retning_lo,0.9317242805256475
aar,aar-2,short,hoved,,retning_hi,0.9977620061696861
aar,aar-2,short,hoved,,event_rate,0.04449515116942385
aar,aar-2,short,hoved,,kontrol_rate,0.008238928939237899
aar,aar-2,short,hoved,,enrichment,5.40059897318882
aar,aar-2,short,hoved,,enr_lo,3.1660844656979235
aar,aar-2,short,hoved,,enr_hi,9.212157661996788
aar,aar-2,short,hoved,,praecision,0.3927667607036177
aar,aar-2,short,hoved,,praec_lav,0.31421340856289415
aar,aar-2,short,hoved,,praec_hoej,0.5236890142714903
aar,aar-2,short,hoved,,basisrate,0.07272651842017923
aar,aar-2,short,hoved,,median_size_atr,4.24147120358311
aar,aar-2,short,hoved,,median_size_pt,32.125
aar,aar-2,short,hoved,,median_varighed_min,75.0
aar,aar-2,short,hoved,,median_z_start,2.5189387567906314
aar,aar-2,short,hoved,,median_z_end,0.2062648092105053
aar,aar-2,short,hoved,,andel_overshoot,0.11538461538461539
aar,aar-2,short,hoved,,andel_swing,0.5512820512820513
aar,aar-2,short,fuld,1.5,E_T,1753.0
aar,aar-2,short,fuld,1.5,K_T,78.0
aar,aar-2,short,fuld,1.5,kontrol_hits,16.0
aar,aar-2,short,fuld,1.5,praecision,0.3927667607036177
aar,aar-2,short,fuld,1.5,basisrate,0.07272651842017923
aar,aar-2,short,fuld,1.5,lift,5.40059897318882
aar,aar-2,short,fuld,1.5,lift_lo,3.1660844656979235
aar,aar-2,short,fuld,1.5,lift_hi,9.212157661996788
aar,aar-2,short,fuld,3.0,E_T,1008.0
aar,aar-2,short,fuld,3.0,K_T,51.0
aar,aar-2,short,fuld,3.0,kontrol_hits,16.0
aar,aar-2,short,fuld,3.0,praecision,0.25680903584467313
aar,aar-2,short,fuld,3.0,basisrate,0.04181878526385662
aar,aar-2,short,fuld,3.0,lift,6.140997023809524
aar,aar-2,short,fuld,3.0,lift_lo,3.520305169989319
aar,aar-2,short,fuld,3.0,lift_hi,10.712663427003928
aar,aar-2,short,fuld,4.0,E_T,688.0
aar,aar-2,short,fuld,4.0,K_T,40.0
aar,aar-2,short,fuld,4.0,kontrol_hits,16.0
aar,aar-2,short,fuld,4.0,praecision,0.20141885164288087
aar,aar-2,short,fuld,4.0,basisrate,0.02854298041818785
aar,aar-2,short,fuld,4.0,lift,7.056686046511628
aar,aar-2,short,fuld,4.0,lift_lo,3.977958456524371
aar,aar-2,short,fuld,4.0,lift_hi,12.518184516823863
aar,aar-2,short,fuld,6.0,E_T,373.0
aar,aar-2,short,fuld,6.0,K_T,19.0
aar,aar-2,short,fuld,6.0,kontrol_hits,16.0
aar,aar-2,short,fuld,6.0,praecision,0.09567395453036841
aar,aar-2,short,fuld,6.0,basisrate,0.015474610023232659
aar,aar-2,short,fuld,6.0,lift,6.182640750670242
aar,aar-2,short,fuld,6.0,lift_lo,3.2091446695745245
aar,aar-2,short,fuld,6.0,lift_hi,11.911288080669875
aar,aar-2,short,fuld,8.0,E_T,218.0
aar,aar-2,short,fuld,8.0,K_T,10.0
aar,aar-2,short,fuld,8.0,kontrol_hits,16.0
aar,aar-2,short,fuld,8.0,praecision,0.05035471291072022
aar,aar-2,short,fuld,8.0,basisrate,0.009044142051111849
aar,aar-2,short,fuld,8.0,lift,5.567660550458716
aar,aar-2,short,fuld,8.0,lift_lo,2.558421559495105
aar,aar-2,short,fuld,8.0,lift_hi,12.116394145479198
aar,aar-2,short,hale,1.5,E_T,1753.0
aar,aar-2,short,hale,1.5,K_T,23.0
aar,aar-2,short,hale,1.5,kontrol_hits,8.0
aar,aar-2,short,hale,1.5,praecision,0.231631679389313
aar,aar-2,short,hale,1.5,basisrate,0.07272651842017923
aar,aar-2,short,hale,1.5,lift,3.184968625213919
aar,aar-2,short,hale,1.5,lift_lo,1.4283917262446895
aar,aar-2,short,hale,1.5,lift_hi,7.101710936303287
aar,aar-2,short,hale,3.0,E_T,1008.0
aar,aar-2,short,hale,3.0,K_T,18.0
aar,aar-2,short,hale,3.0,kontrol_hits,8.0
aar,aar-2,short,hale,3.0,praecision,0.1812769664785928
aar,aar-2,short,hale,3.0,basisrate,0.04181878526385662
aar,aar-2,short,hale,3.0,lift,4.334821428571429
aar,aar-2,short,hale,3.0,lift_lo,1.8914404909307676
aar,aar-2,short,hale,3.0,lift_hi,9.934585258008966
aar,aar-2,short,hale,4.0,E_T,688.0
aar,aar-2,short,hale,4.0,K_T,14.0
aar,aar-2,short,hale,4.0,kontrol_hits,8.0
aar,aar-2,short,hale,4.0,praecision,0.1409931961500166
aar,aar-2,short,hale,4.0,basisrate,0.02854298041818785
aar,aar-2,short,hale,4.0,lift,4.93968023255814
aar,aar-2,short,hale,4.0,lift_lo,2.0813210422583537
aar,aar-2,short,hale,4.0,lift_hi,11.72353534342292
aar,aar-2,short,hale,6.0,E_T,373.0
aar,aar-2,short,hale,6.0,K_T,8.0
aar,aar-2,short,hale,6.0,kontrol_hits,8.0
aar,aar-2,short,hale,6.0,praecision,0.08056754065715235
aar,aar-2,short,hale,6.0,basisrate,0.015474610023232659
aar,aar-2,short,hale,6.0,lift,5.206434316353888
aar,aar-2,short,hale,6.0,lift_lo,1.9663857680513572
aar,aar-2,short,hale,6.0,lift_hi,13.785168063624536
aar,aar-2,short,hale,8.0,E_T,218.0
aar,aar-2,short,hale,8.0,K_T,5.0
aar,aar-2,short,hale,8.0,kontrol_hits,8.0
aar,aar-2,short,hale,8.0,praecision,0.05035471291072022
aar,aar-2,short,hale,8.0,basisrate,0.009044142051111849
aar,aar-2,short,hale,8.0,lift,5.567660550458716
aar,aar-2,short,hale,8.0,lift_lo,1.837541909356824
aar,aar-2,short,hale,8.0,lift_hi,16.869734424715496
degradering,OOS/IS,long,stabil,,Enrichment (fuld signatur),0.8220518694477
degradering,OOS/IS,long,stabil,,Retningstraef,1.0087691326530612
degradering,OOS/IS,long,stabil,,Praecision,0.8638049160743742
degradering,OOS/IS,long,stabil,,Median size_atr,0.8356854615623359
degradering,OOS/IS,long,stabil,,Median size_pt,0.8370044052863436
degradering,OOS/IS,long,⚠ SVAEKKET,,Median varighed (min),0.6666666666666666
degradering,OOS/IS,long,⚠ SVAEKKET,,Andel overshoot til modsat baand,0.35612082670906203
degradering,OOS/IS,long,stabil,,Lift ved ≥ 1.5 ATR,0.8220518694477
degradering,OOS/IS,long,stabil,,Lift ved ≥ 3.0 ATR,0.7830107118914286
degradering,OOS/IS,long,⚠ SVAEKKET,,Lift ved ≥ 4.0 ATR,0.5267140753404721
degradering,OOS/IS,long,⚠ SVAEKKET,,Lift ved ≥ 6.0 ATR,0.37566981110312964
degradering,OOS/IS,long,⚠ SVAEKKET,,Lift ved ≥ 8.0 ATR,0.5062864989034467
degradering,OOS/IS,long,stabil,,Lift m. RVOL≥4 ved ≥ 1.5 ATR,1.048519658660758
degradering,OOS/IS,long,stabil,,Lift m. RVOL≥4 ved ≥ 3.0 ATR,1.068794879733459
degradering,OOS/IS,long,stabil,,Lift m. RVOL≥4 ved ≥ 4.0 ATR,0.7632903419888807
degradering,OOS/IS,long,⚠ SVAEKKET,,Lift m. RVOL≥4 ved ≥ 6.0 ATR,0.4888523823970212
degradering,OOS/IS,long,stabil,,Lift m. RVOL≥4 ved ≥ 8.0 ATR,0.7205860526259993
degradering,OOS/IS,short,↑ styrket,,Enrichment (fuld signatur),1.5972351645694116
degradering,OOS/IS,short,stabil,,Retningstraef,0.9873417721518988
degradering,OOS/IS,short,↑ styrket,,Praecision,1.6002675840788163
degradering,OOS/IS,short,stabil,,Median size_atr,1.315855700419257
degradering,OOS/IS,short,↑ styrket,,Median size_pt,1.5297619047619047
degradering,OOS/IS,short,stabil,,Median varighed (min),0.8333333333333334
degradering,OOS/IS,short,stabil,,Andel overshoot til modsat baand,1.1105769230769231
degradering,OOS/IS,short,↑ styrket,,Lift ved ≥ 1.5 ATR,1.5972351645694116
degradering,OOS/IS,short,↑ styrket,,Lift ved ≥ 3.0 ATR,1.9428121955440467
degradering,OOS/IS,short,↑ styrket,,Lift ved ≥ 4.0 ATR,2.132844941763079
degradering,OOS/IS,short,↑ styrket,,Lift ved ≥ 6.0 ATR,1.7961274991896878
degradering,OOS/IS,short,↑ styrket,,Lift ved ≥ 8.0 ATR,2.594511164384614
degradering,OOS/IS,short,⚠ SVAEKKET,,Lift m. RVOL≥4 ved ≥ 1.5 ATR,0.5811767497642233
degradering,OOS/IS,short,⚠ SVAEKKET,,Lift m. RVOL≥4 ved ≥ 3.0 ATR,0.6515686362484693
degradering,OOS/IS,short,⚠ SVAEKKET,,Lift m. RVOL≥4 ved ≥ 4.0 ATR,0.6625701742163412
degradering,OOS/IS,short,stabil,,Lift m. RVOL≥4 ved ≥ 6.0 ATR,0.7064006358872109
degradering,OOS/IS,short,↑ styrket,,Lift m. RVOL≥4 ved ≥ 8.0 ATR,1.496833364068047
gitter,IS,long,z1.5_rvol1.25_kun kraftig,,n_signaler,173.0
gitter,IS,long,z1.5_rvol1.25_kun kraftig,,retning_hit,0.9826589595375722
gitter,IS,long,z1.5_rvol1.25_kun kraftig,,K,170.0
gitter,IS,long,z1.5_rvol1.25_kun kraftig,,kontrol_hits,41.0
gitter,IS,long,z1.5_rvol1.25_kun kraftig,,enrichment,4.568781568214353
gitter,IS,long,z1.5_rvol1.25_kun kraftig,,enr_lo,3.2681819975383815
gitter,IS,long,z1.5_rvol1.25_kun kraftig,,enr_hi,6.386965301741909
gitter,IS,long,z1.5_rvol1.25_kraftig + alm,,n_signaler,206.0
gitter,IS,long,z1.5_rvol1.25_kraftig + alm,,retning_hit,0.9854368932038835
gitter,IS,long,z1.5_rvol1.25_kraftig + alm,,K,203.0
gitter,IS,long,z1.5_rvol1.25_kraftig + alm,,kontrol_hits,53.0
gitter,IS,long,z1.5_rvol1.25_kraftig + alm,,enrichment,4.220418312125202
gitter,IS,long,z1.5_rvol1.25_kraftig + alm,,enr_lo,3.1405252605740106
gitter,IS,long,z1.5_rvol1.25_kraftig + alm,,enr_hi,5.671640649712894
gitter,IS,long,z1.5_rvol1.5_kun kraftig,,n_signaler,155.0
gitter,IS,long,z1.5_rvol1.5_kun kraftig,,retning_hit,0.9806451612903225
gitter,IS,long,z1.5_rvol1.5_kun kraftig,,K,152.0
gitter,IS,long,z1.5_rvol1.5_kun kraftig,,kontrol_hits,37.0
gitter,IS,long,z1.5_rvol1.5_kun kraftig,,enrichment,4.5266528987459225
gitter,IS,long,z1.5_rvol1.5_kun kraftig,,enr_lo,3.178390417101047
gitter,IS,long,z1.5_rvol1.5_kun kraftig,,enr_hi,6.446843772079443
gitter,IS,long,z1.5_rvol1.5_kraftig + alm,,n_signaler,183.0
gitter,IS,long,z1.5_rvol1.5_kraftig + alm,,retning_hit,0.9836065573770492
gitter,IS,long,z1.5_rvol1.5_kraftig + alm,,K,180.0
gitter,IS,long,z1.5_rvol1.5_kraftig + alm,,kontrol_hits,47.0
gitter,IS,long,z1.5_rvol1.5_kraftig + alm,,enrichment,4.219975966636036
gitter,IS,long,z1.5_rvol1.5_kraftig + alm,,enr_lo,3.0807081619324985
gitter,IS,long,z1.5_rvol1.5_kraftig + alm,,enr_hi,5.780553114065448
