datetime,open,high,low,close,volume,dividends,stock splits,capital gains
2026-04-02 09:30:00-04:00,244.94000244140625,245.32000732421875,244.8699951171875,244.99000549316406,1979686,0.0,0.0,0.0
2026-04-02 09:31:00-04:00,245.0,245.4199981689453,244.97000122070312,245.38999938964844,222197,0.0,0.0,0.0
2026-04-02 09:32:00-04:00,245.38999938964844,245.42999267578125,244.9949951171875,245.08999633789062,125793,0.0,0.0,0.0
2026-04-02 09:33:00-04:00,245.08999633789062,245.33999633789062,244.94000244140625,245.3000030517578,173787,0.0,0.0,0.0
2026-04-02 09:34:00-04:00,245.30999755859375,245.3699951171875,245.14999389648438,245.36000061035156,109588,0.0,0.0,0.0
2026-04-02 09:35:00-04:00,245.36000061035156,245.38999938964844,245.02000427246094,245.0399932861328,71399,0.0,0.0,0.0
2026-04-02 09:36:00-04:00,245.07000732421875,245.28750610351562,244.97999572753906,245.04989624023438,127357,0.0,0.0,0.0
2026-04-02 09:37:00-04:00,245.05999755859375,245.36000061035156,244.99000549316406,245.36000061035156,117982,0.0,0.0,0.0
2026-04-02 09:38:00-04:00,245.36000061035156,245.5800018310547,245.25999450683594,245.3699951171875,181933,0.0,0.0,0.0
2026-04-02 09:39:00-04:00,245.3699951171875,245.3699951171875,244.97999572753906,244.97999572753906,130594,0.0,0.0,0.0
2026-04-02 09:40:00-04:00,244.99000549316406,245.14999389648438,244.8800048828125,245.08999633789062,214706,0.0,0.0,0.0
2026-04-02 09:41:00-04:00,245.1199951171875,245.6999969482422,245.07000732421875,245.6999969482422,210200,0.0,0.0,0.0
2026-04-02 09:42:00-04:00,245.67999267578125,245.72999572753906,245.2899932861328,245.33999633789062,223552,0.0,0.0,0.0
2026-04-02 09:43:00-04:00,245.34500122070312,245.5,245.22999572753906,245.36500549316406,85295,0.0,0.0,0.0
2026-04-02 09:44:00-04:00,245.35000610351562,245.5399932861328,245.33999633789062,245.41000366210938,126491,0.0,0.0,0.0
2026-04-02 09:45:00-04:00,245.4199981689453,245.6199951171875,245.3300018310547,245.50999450683594,241443,0.0,0.0,0.0
2026-04-02 09:46:00-04:00,245.50999450683594,245.9600067138672,245.50999450683594,245.9600067138672,143758,0.0,0.0,0.0
2026-04-02 09:47:00-04:00,245.97000122070312,246.22999572753906,245.92669677734375,246.1699981689453,188123,0.0,0.0,0.0
2026-04-02 09:48:00-04:00,246.1699981689453,246.25999450683594,245.94500732421875,246.1300048828125,154840,0.0,0.0,0.0
2026-04-02 09:49:00-04:00,246.1199951171875,246.24000549316406,246.02000427246094,246.0399932861328,197475,0.0,0.0,0.0
2026-04-02 09:50:00-04:00,246.0500030517578,246.27999877929688,245.97999572753906,246.22999572753906,97651,0.0,0.0,0.0
2026-04-02 09:51:00-04:00,246.2550048828125,246.41000366210938,246.2100067138672,246.27999877929688,121069,0.0,0.0,0.0
2026-04-02 09:52:00-04:00,246.24000549316406,246.3300018310547,245.9600067138672,245.97000122070312,192857,0.0,0.0,0.0
2026-04-02 09:53:00-04:00,245.9600067138672,246.55999755859375,245.94000244140625,246.42999267578125,133213,0.0,0.0,0.0
2026-04-02 09:54:00-04:00,246.41000366210938,246.63999938964844,246.36500549316406,246.4199981689453,161190,0.0,0.0,0.0
